sample_index,leaf_tokens,macro_tokens,compression_ratio,leaf_edges,macro_anchor_edges,macro_boundary_edges,bbox_volume,leaf_unique_types,macro_unique_types,leaf_edges_plus_x,leaf_edges_plus_y,leaf_edges_plus_z
1288,4492,4044,0.9002671415850401,10892,8867,10444,20480,1411,1729,3772,3360,3760
1289,3263,2683,0.8222494636837266,7448,5175,6867,11520,1221,1551,2481,2311,2656
1290,832,707,0.8497596153846154,1758,1314,1633,4224,503,544,566,694,498
1291,2259,1705,0.7547587428065515,4997,3001,4430,7680,912,1156,1807,1488,1702
1292,1208,1107,0.9163907284768212,2724,2302,2623,4096,698,761,969,1016,739
1293,2408,2089,0.8675249169435216,5355,4078,5035,15360,1109,1336,1800,1815,1740
1294,954,649,0.6802935010482181,1637,819,1314,6272,280,345,710,405,522
1295,1292,1139,0.881578947368421,2836,2223,2681,5120,708,792,916,1064,856
1296,3063,1447,0.4724126673196213,6124,1582,4338,14080,310,543,1951,1820,2353
1297,2032,1579,0.7770669291338582,4352,2665,3897,10368,730,944,1640,1374,1338
1298,2686,2071,0.7710349962769918,5651,3554,5023,10368,1095,1340,1853,1854,1944
1299,867,720,0.8304498269896193,1813,1256,1666,3584,538,583,521,554,738
1300,2903,1359,0.4681364106097141,5939,1536,4275,28800,365,585,2570,975,2394
1301,3636,2379,0.6542904290429042,8792,4120,7460,8320,895,1259,2943,2863,2986
1302,2024,1490,0.7361660079051383,4394,2634,3806,15488,811,993,1649,1218,1527
1303,2018,1526,0.7561942517343905,4794,2891,4286,8448,626,835,1597,1369,1828
1304,2181,1703,0.7808344795965153,4310,2495,3832,15488,903,1170,1408,1481,1421
1305,3213,2742,0.8534080298786181,6528,4725,6057,19968,1174,1543,2140,2362,2026
1306,1429,1265,0.8852344296710987,3169,2521,3005,16640,745,848,1056,1163,950
1307,1047,904,0.8634192932187201,2302,1707,2159,9600,627,693,778,828,696
1308,1920,933,0.4859375,4076,1081,3010,5120,285,500,1384,1038,1654
1309,3312,2736,0.8260869565217391,7182,5134,6600,19968,1252,1526,2530,2511,2141
1310,5652,4865,0.860757254069356,12842,9735,12049,24960,1702,2207,4353,4267,4222
1311,3035,2654,0.8744645799011532,6514,5032,6118,17280,967,1083,2328,1831,2355
1312,1480,1266,0.8554054054054054,3067,2226,2853,6144,782,918,1007,1182,878
1313,2288,1817,0.7941433566433567,4545,2795,4074,26880,832,1103,1529,1516,1500
1314,4395,3503,0.797042093287827,9955,6612,9060,23040,1078,1414,3175,3616,3164
1315,4131,3315,0.8024691358024691,8157,5093,7341,28800,1221,1745,2711,2735,2711
1316,2199,1791,0.8144611186903138,4691,3247,4279,21504,766,918,1708,1285,1698
1317,889,768,0.8638920134983127,2018,1529,1897,7680,592,638,719,684,615
1318,1258,1071,0.8513513513513513,2489,1794,2302,13440,553,647,1005,462,1022
1319,2199,1053,0.47885402455661663,4784,1467,3425,9600,418,617,1878,1192,1714
1320,4088,3206,0.7842465753424658,7908,4694,7025,32768,1223,1825,2636,2636,2636
1321,1566,1308,0.8352490421455939,3482,2466,3224,8320,791,933,1027,1279,1176
1322,1110,944,0.8504504504504504,2607,1896,2440,7168,558,645,872,958,777
1323,451,325,0.720620842572062,901,523,766,3072,251,269,276,326,299
1324,800,691,0.86375,1730,1296,1621,3072,524,569,537,537,656
1325,1475,965,0.6542372881355932,3047,1491,2490,9600,539,686,1067,1024,956
1326,2263,1911,0.8444542642509942,4808,3417,4456,15488,875,1122,1529,1648,1631
1327,1880,1280,0.6808510638297872,4302,2138,3694,7168,624,826,1481,1320,1501
1328,3202,2315,0.7229856339787633,7425,4235,6499,18432,1045,1425,2486,2334,2605
1329,1221,640,0.5241605241605242,2340,722,1701,9856,305,431,862,621,857
1330,1088,924,0.8492647058823529,2328,1688,2164,3072,620,704,632,906,790
1331,3227,2616,0.8106600557793616,6650,4415,6033,22528,1143,1521,2260,2237,2153
1332,1983,1516,0.7644982349974786,4858,2974,4385,3584,820,1039,1691,1411,1756
1333,5643,3973,0.7040581251107567,13478,7291,11709,14976,1225,1729,4836,3790,4852
1334,3301,2886,0.874280521054226,7110,5415,6695,17920,1309,1607,2308,2347,2455
1335,455,330,0.7252747252747253,985,568,860,1792,248,268,401,327,257
1336,1696,1511,0.8909198113207547,3431,2749,3246,9216,885,997,1238,905,1288
1337,628,501,0.7977707006369427,1338,891,1209,3072,399,426,442,496,400
1338,2456,1975,0.8041530944625407,5990,3989,5481,6912,980,1210,1928,1909,2153
1339,550,501,0.9109090909090909,1032,858,983,2304,372,392,363,413,256
1340,1200,1052,0.8766666666666667,2612,2035,2463,11520,667,749,918,884,810
1341,1445,1214,0.8401384083044983,3246,2324,3015,8320,720,844,1058,1205,983
1342,295,253,0.8576271186440678,625,454,583,1536,204,220,175,194,256
1343,1176,1005,0.8545918367346939,2502,1826,2328,13440,609,701,909,712,881
1344,2268,2042,0.900352733686067,4834,3927,4608,11520,1045,1215,1514,1637,1683
1345,4110,3279,0.7978102189781022,8140,5030,7308,30720,1144,1694,2718,2696,2726
1346,1391,1180,0.8483105679367362,2857,2047,2646,9984,704,812,807,975,1075
1347,1846,1286,0.6966413867822319,3666,1977,3090,20480,666,849,1549,598,1519
1348,878,778,0.8861047835990888,1718,1344,1618,4608,520,572,715,386,617
1349,2418,2122,0.8775847808105872,5254,4079,4957,11264,1111,1310,1848,1853,1553
1350,3597,2937,0.8165137614678899,7167,4712,6505,23296,1165,1607,2330,2589,2248
1351,531,454,0.8549905838041432,1071,772,994,5120,383,391,414,315,342
1352,1839,1537,0.8357803153887983,3801,2646,3497,24960,916,1061,1359,1078,1364
1353,1745,1478,0.8469914040114613,3344,2410,3074,19968,876,990,1087,1191,1066
1354,743,650,0.8748317631224765,1537,1187,1444,3200,490,526,497,557,483
1355,2154,1909,0.8862581244196843,4893,3898,4648,9984,855,1013,1734,1464,1695
1356,3588,2307,0.6429765886287625,8512,3801,7180,15360,783,1193,3003,2533,2976
1357,2185,1937,0.8864988558352402,4627,3656,4379,12800,838,1021,1522,1600,1505
1358,5812,4086,0.7030282174810737,14734,7739,12928,8960,1090,1571,4941,4828,4965
1359,1556,783,0.5032133676092545,3389,1068,2459,7680,435,519,974,1321,1094
1360,2673,2062,0.7714178825289937,5285,3025,4674,18432,974,1338,1708,1871,1706
1361,3979,2749,0.690877104800201,9863,5007,8610,6144,879,1168,3629,3666,2568
1362,932,809,0.8680257510729614,2058,1552,1935,4224,542,603,678,780,600
1363,2469,2154,0.8724179829890644,5292,4043,4977,14080,1115,1344,1724,1862,1706
1364,2578,1149,0.4456943366951125,5318,1427,3631,15360,408,615,1991,1447,1880
1365,2263,1950,0.8616880247459126,4636,3408,4323,18432,982,1205,1478,1695,1463
1366,1986,1129,0.5684793554884189,4483,1660,3561,5376,539,771,1624,1353,1506
1367,1622,1448,0.8927250308261405,3374,2691,3200,9216,773,884,1001,1213,1160
1368,2662,2194,0.8241923365890308,5658,3866,5189,16896,1038,1296,1888,1858,1912
1369,5045,2664,0.5280475718533201,11727,3645,9157,15488,514,852,3535,4356,3836
1370,1885,1019,0.5405835543766578,3844,1312,2968,22528,354,471,1470,912,1462
1371,4099,2490,0.607465235423274,9872,3896,8136,14080,399,660,3104,3663,3105
1372,3125,2609,0.83488,6282,4335,5766,26880,1158,1498,2261,1819,2202
1373,1521,1337,0.8790269559500329,3451,2695,3266,7040,821,914,1214,1044,1193
1374,1748,1546,0.8844393592677345,4146,3310,3944,6144,907,1030,1288,1393,1465
1375,486,380,0.7818930041152263,1078,687,972,2560,277,302,259,424,395
1376,1374,1147,0.8347889374090247,2761,1969,2533,7168,682,777,1137,476,1148
1377,2124,1668,0.7853107344632768,4621,3021,4145,20480,923,1082,1644,1267,1710
1378,2397,1879,0.7838965373383396,5052,3271,4523,21120,943,1196,1530,1928,1594
1379,1864,1338,0.7178111587982833,3972,2258,3430,5120,573,755,1536,1058,1378
1380,2552,1548,0.6065830721003135,5470,2323,4392,10752,678,876,2181,1113,2176
1381,1199,1026,0.8557130942452044,2397,1760,2223,12800,726,798,868,699,830
1382,1042,866,0.8310940499040307,2202,1536,2026,5760,548,628,676,697,829
1383,1994,1615,0.8099297893681043,4039,2630,3658,16896,885,1094,1258,1563,1218
1384,1762,915,0.5192962542565267,3500,1125,2591,10240,304,416,1212,1164,1124
1385,3194,2531,0.7924232936756418,6390,3899,5727,30720,1055,1464,2198,1977,2215
1386,1340,1078,0.8044776119402985,3060,1985,2796,3200,547,694,944,1172,944
1387,1727,732,0.4238563983786914,3457,947,2256,16128,346,444,1085,820,1552
1388,3408,2114,0.6203051643192489,7020,3009,5708,15488,690,944,2164,2692,2164
1389,1486,1134,0.7631224764468372,3145,1913,2791,4480,677,820,1067,840,1238
1390,1275,1107,0.8682352941176471,2753,2132,2584,8192,708,779,861,989,903
1391,3547,3142,0.8858190019734987,7926,6337,7521,17920,1346,1643,2465,2747,2714
1392,3677,3484,0.9475115583355996,9207,8275,9014,14080,1494,1643,3055,3064,3088
1393,2202,1904,0.8646684831970936,5056,3809,4757,10368,1020,1217,1607,1839,1610
1394,2916,2362,0.8100137174211248,6165,4054,5611,11520,1062,1440,1988,2163,2014
1395,2634,2135,0.810554290053151,5525,3781,5003,14976,1097,1359,1826,1787,1912
1396,8684,7220,0.8314140948871488,17518,12249,16040,32768,1337,1790,5778,5869,5871
1397,1472,1248,0.8478260869565217,2988,2120,2749,13440,709,784,1076,914,998
1398,741,604,0.815114709851552,1702,1169,1564,1536,437,466,655,499,548
1399,3701,3148,0.8505809240745744,8023,5984,7464,28800,1160,1516,2750,2479,2794
1400,3438,2737,0.7961023851076207,7163,4563,6442,25088,1312,1683,2181,2701,2281
1401,1255,832,0.6629482071713148,2808,1283,2364,3072,425,551,946,778,1084
1402,4814,3605,0.7488574989613627,10636,6430,9381,13440,1120,1485,3896,2821,3919
1403,649,538,0.8289676425269645,1294,904,1183,4608,418,442,519,366,409
1404,4911,4112,0.837304011402973,10619,7481,9818,28800,1510,2047,3706,3191,3722
1405,1882,1533,0.8145589798087142,4267,2852,3917,7168,872,1066,1394,1502,1371
1406,8574,6399,0.7463261021693492,20187,11386,17958,32768,1502,2185,6714,6857,6616
1407,2876,1617,0.5622392211404729,6264,2114,4890,8448,329,590,1696,2406,2162
1408,3291,2820,0.8568824065633546,6854,5068,6383,19968,1190,1536,2262,2340,2252
1409,1295,1139,0.8795366795366796,2825,2191,2669,12288,735,822,944,996,885
1410,1634,1306,0.799265605875153,3345,2109,3017,10240,799,944,1186,1006,1153
1411,4182,3540,0.8464849354375896,8584,6098,7941,15488,1387,1850,2644,2918,3022
1412,2701,2364,0.875231395779341,5653,4349,5316,23040,1156,1408,2022,1860,1771
1413,718,589,0.8203342618384402,1464,999,1335,10752,454,487,500,508,456
1414,1807,1400,0.774764803541782,3747,2409,3328,12288,792,944,1220,1318,1209
1415,1657,964,0.5817742908871455,3645,1409,2939,11520,389,521,1398,847,1400
1416,1297,725,0.558982266769468,2705,1029,2088,7680,407,508,987,860,858
1417,5481,4306,0.7856230614851305,13240,8279,12064,15360,1452,2063,4723,4191,4326
1418,5138,4604,0.8960685091475282,12010,9635,11473,21120,1267,1589,4130,4183,3697
1419,1434,1117,0.7789400278940027,3240,1995,2923,3840,559,700,1110,860,1270
1420,2394,1340,0.5597326649958229,5131,1865,4059,16128,437,642,1778,1261,2092
1421,3491,2951,0.845316528215411,8510,6187,7968,16128,1157,1407,2961,2639,2910
1422,1472,951,0.6460597826086957,3178,1528,2621,8960,587,715,1095,1052,1031
1423,3501,3310,0.945444158811768,7343,6583,7152,21504,1438,1592,2530,2285,2528
1424,4681,2465,0.5265968810083316,10460,3344,8152,20480,530,790,4263,1912,4285
1425,1544,1330,0.8613989637305699,3182,2354,2968,6272,766,909,1048,1198,936
1426,2158,1925,0.892029657089898,4831,3880,4598,17920,1020,1178,1624,1592,1615
1427,1942,1520,0.7826982492276005,4063,2638,3626,13824,951,1122,1321,1352,1390
1428,1991,990,0.4972375690607735,3936,1155,2825,12544,321,470,1713,1212,1011
1429,756,662,0.8756613756613757,1664,1287,1570,3072,498,536,488,642,534
1430,880,663,0.7534090909090909,1915,1158,1692,7168,467,550,559,700,656
1431,1224,912,0.7450980392156863,2603,1511,2291,7168,596,700,842,1047,714
1432,1364,721,0.5285923753665689,3022,1141,2222,5632,351,426,1148,731,1143
1433,1727,1425,0.8251302837290099,3492,2356,3190,6912,801,977,1201,1366,925
1434,2079,1751,0.8422318422318422,4240,3023,3911,14336,895,1082,1511,1000,1729
1435,2859,2236,0.782091640433718,6899,4341,6272,7168,1096,1429,2451,2114,2334
1436,963,788,0.818276220145379,2271,1560,2094,3456,506,573,639,850,782
1437,1846,1611,0.8726977248104009,3780,2879,3545,21504,967,1107,1366,1067,1347
1438,2433,1384,0.5688450472667489,4942,1813,3850,8064,566,837,1839,1403,1700
1439,1238,807,0.6518578352180937,2777,1342,2337,3456,435,569,1095,647,1035
1440,3120,1763,0.5650641025641026,6912,2352,5524,8192,554,901,2262,2388,2262
1441,1578,1235,0.7826362484157161,3192,1875,2849,10368,726,881,1044,1104,1044
1442,1165,840,0.721030042918455,2495,1465,2166,4608,481,562,949,631,915
1443,2024,1755,0.8670948616600791,4363,3303,4094,8064,1006,1190,1477,1491,1395
1444,1250,1073,0.8584,2700,2037,2523,4608,762,843,891,922,887
1445,2744,2015,0.73432944606414,5895,3398,5127,15360,1031,1350,2043,1906,1946
1446,5058,4089,0.8084223013048636,10135,6571,9162,28800,1476,2047,3597,2942,3596
1447,390,322,0.8256410256410256,835,600,767,2304,244,256,326,308,201
1448,1090,461,0.42293577981651376,2079,499,1360,9216,214,297,956,199,924
1449,3041,2556,0.8405129891483065,6100,4282,5614,19200,1141,1427,2188,2264,1648
1450,2580,2097,0.8127906976744186,5503,3737,5020,11264,1047,1304,2028,1599,1876
1451,3401,2110,0.6204057630108791,6939,3086,5603,18304,800,1120,2224,2347,2368
1452,1780,1420,0.797752808988764,3643,2331,3283,6912,725,913,1489,827,1327
1453,1759,1099,0.6247868106878909,3793,1803,3037,6400,524,681,1342,951,1500
1454,2457,2003,0.8152218152218152,5687,3897,5227,7040,950,1136,1965,1646,2076
1455,1512,1123,0.7427248677248677,3046,1742,2634,13824,563,684,1127,871,1048
1456,4418,3920,0.8872793119058398,10007,7902,9508,26880,1407,1698,3565,3458,2984
1457,1736,1532,0.8824884792626728,3727,2932,3523,21632,924,1052,1221,1285,1221
1458,3238,1976,0.6102532427424336,7154,3083,5827,13824,737,1082,2562,2331,2261
1459,3742,2716,0.7258150721539284,7936,4324,6898,28672,1032,1484,2834,2269,2833
1460,4617,2921,0.6326619016677496,11050,4869,9201,15488,1014,1432,3662,3819,3569
1461,1675,684,0.4083582089552239,3322,848,2201,16640,314,412,1016,1310,996
1462,2180,1164,0.5339449541284403,5330,1667,4274,6144,392,591,1998,1300,2032
1463,3565,2281,0.6398316970546984,8546,3919,7168,28800,740,1115,2857,2810,2879
1464,2255,1040,0.4611973392461197,4619,1511,3191,7040,499,641,1930,847,1842
1465,982,860,0.8757637474541752,2154,1658,2031,7168,614,672,738,779,637
1466,1564,1211,0.7742966751918159,3239,1973,2886,7680,724,896,1024,974,1241
1467,2293,1928,0.840819886611426,5296,3769,4931,15360,936,1132,1752,1854,1690
1468,1155,971,0.8406926406926407,2489,1786,2305,9600,679,766,814,761,914
1469,688,562,0.8168604651162791,1476,1041,1350,8448,400,444,462,470,544
1470,3823,2250,0.5885430290347894,8545,3159,6874,14336,823,1219,3191,2406,2948
1471,997,842,0.8445336008024072,2094,1519,1938,6272,609,682,737,673,684
1472,2258,1526,0.6758193091231178,5362,2678,4604,4992,645,905,1880,1634,1848
1473,2652,1219,0.45965309200603316,5390,1329,3839,12672,335,630,1760,1686,1944
1474,935,784,0.8385026737967914,2041,1464,1890,3840,585,644,706,674,661
1475,1615,1220,0.7554179566563467,4068,2314,3667,10368,506,638,1380,1390,1298
1476,1514,967,0.6387054161162483,3226,1527,2619,8448,445,596,1009,1086,1131
1477,1252,996,0.7955271565495208,2551,1562,2295,7168,474,595,786,1006,759
1478,6806,4853,0.7130473111960035,15737,8362,13701,26880,1229,1892,5376,4983,5378
1479,1390,610,0.43884892086330934,3178,687,2317,10368,227,328,1021,888,1269
1480,3462,2835,0.8188908145580589,6982,4737,6344,18304,1232,1591,2289,2436,2257
1481,3068,1401,0.45664928292046936,7218,2016,5107,16384,512,727,2623,1981,2614
1482,3457,2822,0.8163147237489152,7660,5152,7018,21504,1142,1510,2861,1917,2882
1483,1351,832,0.615840118430792,2746,1268,2174,6912,485,613,971,1041,734
1484,726,633,0.871900826446281,1496,1137,1403,3456,477,509,470,600,426
1485,4776,3769,0.7891541038525963,9674,6266,8655,28800,1384,1826,3116,3431,3127
1486,895,670,0.7486033519553073,1828,1130,1593,3840,373,415,658,391,779
1487,1440,1177,0.8173611111111111,3111,2115,2844,9216,743,863,1117,1030,964
1488,1171,1012,0.8642186165670367,2571,1941,2410,8320,684,763,874,931,766
1489,708,623,0.8799435028248588,1491,1183,1406,2304,494,519,476,430,585
1490,1348,732,0.543026706231454,3066,995,2449,3072,229,324,1243,1227,596
1491,2393,2295,0.9590472210614291,5619,5167,5520,13440,1091,1144,2011,1609,1999
1492,911,817,0.8968166849615807,1890,1541,1796,11648,566,600,582,695,613
1493,1160,678,0.5844827586206897,2300,820,1806,4608,348,403,676,958,666
1494,3523,2155,0.6116945784842464,7117,2771,5674,24576,545,903,2688,1738,2691
1495,3241,1775,0.5476704720765196,6844,2473,5189,13824,654,997,2223,1956,2665
1496,1626,1281,0.7878228782287823,3458,2166,3101,10240,737,885,1115,1228,1115
1497,13169,10964,0.8325613182473992,29470,21175,27230,32768,1341,1743,10463,8565,10442
1498,5592,3158,0.5647353361945636,13306,4879,10634,18432,578,994,4314,4818,4174
1499,1469,1234,0.8400272294077604,3417,2452,3182,10752,711,838,1180,1169,1068
1500,1229,1049,0.853539462978031,2697,1981,2517,12544,738,818,928,904,865
1501,4637,2735,0.5898210049601035,11153,4120,9178,14976,655,1148,3804,3842,3507
1502,2922,2437,0.8340177960301164,6166,4379,5675,17920,1152,1438,1911,2325,1930
1503,2347,1231,0.5244993608862377,4841,1490,3694,10752,474,669,1937,978,1926
1504,2050,1780,0.8682926829268293,4765,3619,4495,6400,1018,1195,1562,1713,1490
1505,2313,1571,0.6792044963251189,5650,3099,4802,14336,801,947,2048,1674,1928
1506,2593,1258,0.4851523332047821,6120,1732,4592,14080,481,726,2158,2001,1961
1507,1710,1484,0.8678362573099415,3718,2823,3491,15488,832,959,1238,1216,1264
1508,599,511,0.8530884808013356,1264,914,1176,2560,408,432,398,500,366
1509,336,251,0.7470238095238095,705,413,620,1280,211,231,291,221,193
1510,3142,2202,0.7008274984086569,6575,3737,5559,19200,1124,1404,2370,1848,2357
1511,610,515,0.8442622950819673,1259,914,1164,5632,382,417,442,327,490
1512,2038,1640,0.8047105004906772,4276,2823,3876,12544,1011,1192,1321,1498,1457
1513,2576,1978,0.7678571428571429,5669,3766,4975,13824,1073,1247,2155,1443,2071
1514,2190,1557,0.7109589041095891,5067,2777,4415,15360,727,927,1897,1264,1906
1515,2646,2171,0.8204837490551776,5541,3738,5065,14336,881,1183,2138,1270,2133
1516,2501,2073,0.8288684526189524,5238,3612,4810,12800,988,1291,1797,1652,1789
1517,1686,1274,0.7556346381969158,4064,2429,3646,4480,700,874,1383,1237,1444
1518,2898,2189,0.7553485162180814,6845,4077,6123,7680,919,1218,2470,1959,2416
1519,1607,1189,0.7398879900435594,3661,2085,3240,8320,591,741,1282,1096,1283
1520,872,770,0.8830275229357798,1908,1505,1806,5632,548,605,621,568,719
1521,2187,1383,0.6323731138545954,4966,2220,4106,10240,615,879,1799,1299,1868
1522,1321,1143,0.8652535957607873,2910,2189,2732,6656,710,814,922,894,1094
1523,3553,2097,0.5902054601745004,7635,2967,6113,13440,734,1116,2705,2012,2918
1524,1828,1504,0.8227571115973742,3668,2478,3344,5120,766,890,723,1547,1398
1525,3560,3013,0.8463483146067415,7530,5452,6983,16640,1338,1725,2349,2602,2579
1526,2188,1683,0.7691956124314442,5458,3414,4947,10752,655,825,2007,1432,2019
1527,1345,1110,0.8252788104089219,2912,2000,2677,11264,748,856,994,1033,885
1528,2434,1902,0.7814297452752671,5570,3451,5032,13440,800,1058,2129,1357,2084
1529,1790,1500,0.8379888268156425,3629,2550,3339,11264,812,987,1280,1258,1091
1530,5308,4593,0.8652976639035418,11771,8772,11056,19200,1638,2134,4037,3690,4044
1531,2253,1313,0.5827785175321794,5144,1901,4181,13824,463,701,1864,1367,1913
1532,1777,1414,0.7957231288688801,3509,2169,3146,12672,810,1000,1201,1235,1073
1533,2790,1660,0.5949820788530465,6735,2832,5444,17920,699,965,2283,2134,2318
1534,3309,2539,0.7673012994862496,7354,4353,6582,11264,1011,1379,2606,2950,1798
1535,436,264,0.6055045871559633,881,365,709,3072,179,215,308,334,239
1536,4221,3789,0.8976545842217484,10124,8193,9692,21504,1512,1799,3215,3423,3486
1537,1035,756,0.7304347826086957,2044,1192,1757,7168,541,608,686,659,699
1538,1220,931,0.7631147540983606,2620,1577,2330,9600,620,740,873,801,946
1539,7965,6205,0.7790332705586943,17501,11088,15712,25088,1318,1861,6719,4949,5833
1540,1777,1619,0.9110861001688239,4099,3448,3941,10240,1029,1136,1333,1413,1353
1541,1813,1173,0.6469939327082185,3716,2000,2978,18432,749,847,1452,832,1432
1542,1375,1141,0.8298181818181818,3126,2175,2891,3200,648,750,982,1163,981
1543,3426,1915,0.5589608873321658,6937,2632,5239,14336,499,657,1724,2609,2604
1544,1594,1383,0.8676286072772899,3368,2549,3157,7680,757,874,1062,1008,1298
